rosbagTimestamp,control_method,x_current,x_desired,y_current,y_desired,z_current,z_desired,x_velocity_current,x_velocity_desired,y_velocity_current,y_velocity_desired,z_velocity_current,z_velocity_desired,yaw_current,yaw_desired,yaw_velocity_current,yaw_velocity_desired,roll_current,roll_desired,roll_velocity_current,roll_velocity_desired,pitch_current,pitch_desired,pitch_velocity_current,pitch_velocity_desired,friction_force_forward,friction_force_lateral,friction_force_rotational,required_force_x,required_force_y,required_moment_z,resultant_force_x,resultant_force_y,resultant_moment_z,current_port_servo_angle,current_port_thruster_force,current_starboard_servo_angle,current_starboard_thruster_force,estimated_port_servo_angle,estimated_port_thruster_force,estimated_starboard_servo_angle,estimated_starboard_thruster_force,cost_value,step,user_defined_1,user_defined_2,user_defined_3,user_defined_4,user_defined_5
1403020863446128537,3,-18.8316779053,-9.56012115774,17.7148504743,12.5835788608,22.1848529813,0.0,-0.634231473101,0.0,0.12793203712,0.0,0.0957261189758,0.0,2.8400178082,0.0,-0.755929189038,0.0,-0.0224710994082,0.0,0.0224472287673,0.0,0.0550380843601,-0.0,-0.00560830196657,0.0,2.2503876285,0.126527722362,-1.00692625717,6.66778516031,11.6412490179,-1.03086430711,-2.2503876285,-0.126527722362,1.00692625717,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111083.48284,0.0,0.0,0.0,0.0,0.0,0.0
1403020863466221582,3,-18.8420222417,-9.56012115774,17.73395527,12.5835788608,22.1814274216,0.0,-0.611808175101,0.0,0.174662103783,0.0,0.0946640362551,0.0,2.80917559315,0.0,-0.749774591061,0.0,-0.0198448021852,0.0,0.0360395407573,0.0,0.0544146304442,-0.0,-0.0106952964819,0.0,2.22555419477,0.0639639417599,-0.999864158518,6.66778516031,11.6412490179,-1.03086430711,-2.22555419477,-0.0639639417599,0.999864158518,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1110113.67671,0.0,0.0,0.0,0.0,0.0,0.0
1403020863486264292,3,-18.8420222417,-9.56012115774,17.73395527,12.5835788608,22.1814274216,0.0,-0.611808175101,0.0,0.174662103783,0.0,0.0946640362551,0.0,2.80917559315,0.0,-0.749774591061,0.0,-0.0198448021852,0.0,0.0360395407573,0.0,0.0544146304442,-0.0,-0.0106952964819,0.0,2.22555419477,0.0639639417599,-0.999864158518,6.66778516031,11.6412490179,-1.03086430711,-2.22555419477,-0.0639639417599,0.999864158518,0.00383600394174,100.0,0.00690445105478,-100.0,-0.0,100.0,-0.0,-100.0,1110113.67671,0.0,0.0,0.0,0.0,0.0,0.0
1403020863506235145,3,-18.8745814081,-9.56012115774,17.7385006234,12.5835788608,22.1794204667,0.0,-0.630730840638,0.0,0.186922966381,0.0,0.099459832884,0.0,2.77978462997,0.0,-0.762713772676,0.0,-0.0219020600528,0.0,0.0144523891581,0.0,0.0561167810315,-0.0,-0.0179568716087,0.0,2.28704796523,0.0908872326796,-1.01531209803,6.66778516031,11.6412490179,-1.03086430711,-2.28704796523,-0.0908872326796,1.01531209803,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111009.44759,0.0,0.0,0.0,0.0,0.0,0.0
1403020863526148853,3,-18.8745814081,-9.56012115774,17.7385006234,12.5835788608,22.1794204667,0.0,-0.630730840638,0.0,0.186922966381,0.0,0.099459832884,0.0,2.77978462997,0.0,-0.762713772676,0.0,-0.0219020600528,0.0,0.0144523891581,0.0,0.0561167810315,-0.0,-0.0179568716087,0.0,2.28704796523,0.0908872326796,-1.01531209803,6.66778516031,11.6412490179,-1.03086430711,-2.28704796523,-0.0908872326796,1.01531209803,0.00537022749826,100.0,0.00690445105478,-100.0,-0.0,100.0,-0.0,-100.0,1111009.44759,0.0,0.0,0.0,0.0,0.0,0.0
1403020863546210601,3,-18.9000997163,-9.56012115774,17.7466886147,12.5835788608,22.1830677384,0.0,-0.624933269609,0.0,0.206255074788,0.0,0.0988981976742,0.0,2.7484816152,0.0,-0.767106378434,0.0,-0.0224172673769,0.0,0.000211662693034,0.0,0.0563909086025,-0.0,-0.0181966112348,0.0,2.2876732785,0.0916248499347,-1.02002016812,6.66778516031,11.6412490179,-1.03086430711,-2.2876732785,-0.0916248499347,1.02002016812,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111033.34609,0.0,0.0,0.0,0.0,0.0,0.0
1403020863566167815,3,-18.9000997163,-9.56012115774,17.7466886147,12.5835788608,22.1830677384,0.0,-0.624933269609,0.0,0.206255074788,0.0,0.0988981976742,0.0,2.7484816152,0.0,-0.767106378434,0.0,-0.0224172673769,0.0,0.000211662693034,0.0,0.0563909086025,-0.0,-0.0181966112348,0.0,2.2876732785,0.0916248499347,-1.02002016812,6.66778516031,11.6412490179,-1.03086430711,-2.2876732785,-0.0916248499347,1.02002016812,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1111033.34609,0.0,0.0,0.0,0.0,0.0,0.0
1403020863586145088,3,-18.9163678324,-9.56012115774,17.7711114907,12.5835788608,22.1405808468,0.0,-0.609552701881,0.0,0.224734519845,0.0,0.083475790018,0.0,2.70838503807,0.0,-0.765105513735,0.0,-0.0242964535922,0.0,-0.0207270679847,0.0,0.056332699097,-0.0,-0.00880555928867,0.0,2.26403852692,0.0979607123539,-1.01560640307,6.66778516031,11.6412490179,-1.03086430711,-2.26403852692,-0.0979607123539,1.01560640307,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1110887.28092,0.0,0.0,0.0,0.0,0.0,0.0
1403020863606103622,3,-18.9163678324,-9.56012115774,17.7711114907,12.5835788608,22.1405808468,0.0,-0.609552701881,0.0,0.224734519845,0.0,0.083475790018,0.0,2.70838503807,0.0,-0.765105513735,0.0,-0.0242964535922,0.0,-0.0207270679847,0.0,0.056332699097,-0.0,-0.00880555928867,0.0,2.26403852692,0.0979607123539,-1.01560640307,6.66778516031,11.6412490179,-1.03086430711,-2.26403852692,-0.0979607123539,1.01560640307,0.00383600394174,100.0,0.00690445105478,-100.0,-0.0,100.0,-0.0,-100.0,1110887.28092,0.0,0.0,0.0,0.0,0.0,0.0
1403020863626552838,3,-18.9089848377,-9.56012115774,17.7859395573,12.5835788608,22.112754723,0.0,-0.604114524257,0.0,0.234839183684,0.0,0.0710589460856,0.0,2.70098426158,0.0,-0.761684676562,0.0,-0.0237802273989,0.0,-0.0184948927644,0.0,0.0564178850478,-0.0,0.0120823697062,0.0,2.26306806083,0.0853435844912,-1.01119253506,6.66778516031,11.6412490179,-1.03086430711,-2.26306806083,-0.0853435844912,1.01119253506,0.00383600394174,100.0,0.00537022749826,-100.0,-0.0,100.0,-0.0,-100.0,1110721.55473,0.0,0.0,0.0,0.0,0.0,0.0
